OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD201098,2023-06-17,C91103,Monitor,4,256,155 Main St,Credit Card,Delivered,TRK91653000,7,NO COUPON,Email,1023
ORD201099,2024-09-19,C21953,Laptop,2,125,272 Main St,Cash,Cancelled,TRK60774796,3,FREESHIP,Email,250
ORD201100,2023-08-17,C15146,Laptop,5,38,428 Main St,Debit Card,Cancelled,TRK79790530,6,WINTER15,Instagram,191
ORD201101,2025-06-08,C43546,Monitor,3,162,904 Main St,Cash,Pending,TRK85871121,4,SAVE10,Email,486
ORD201102,2024-06-03,C98474,Chair,4,347,997 Main St,Debit Card,Shipped,TRK86192984,8,NO COUPON,Instagram,1389
ORD201103,2023-04-24,C90292,Laptop,4,276,129 Main St,Online,Delivered,TRK26270357,5,NO COUPON,Google,1105
ORD201104,2024-07-25,C17075,Tablet,4,315,850 Main St,Online,Shipped,TRK63547510,8,NO COUPON,Instagram,1259
ORD201105,2024-01-08,C12487,Tablet,3,476,884 Main St,Gift Card,Cancelled,TRK23324770,3,FREESHIP,Google,1427
ORD201106,2023-03-12,C34555,Chair,1,373,903 Main St,Cash,Cancelled,TRK72859458,6,SAVE10,Facebook,373
ORD201107,2025-06-30,C25110,Tablet,2,63,282 Main St,Online,Cancelled,TRK80963328,4,SAVE10,Google,126
ORD201108,2023-03-20,C35136,Laptop,1,635,462 Main St,Online,Cancelled,TRK49753703,5,WINTER15,Instagram,635
ORD201109,2024-04-08,C62277,Printer,4,77,474 Main St,Gift Card,Returned,TRK32026174,7,SAVE10,Instagram,310
ORD201110,2024-02-25,C12472,Chair,3,84,912 Main St,Credit Card,Shipped,TRK36103184,3,SAVE10,Email,253
ORD201111,2023-05-06,C24047,Monitor,4,234,362 Main St,Online,Cancelled,TRK91338580,9,FREESHIP,Instagram,938
ORD201112,2023-10-13,C76929,Desk,1,357,563 Main St,Online,Delivered,TRK80694400,1,WINTER15,Instagram,357
ORD201113,2023-03-19,C52914,Desk,4,210,168 Main St,Cash,Delivered,TRK80819053,8,NO COUPON,Google,840
ORD201114,2023-03-16,C55164,Tablet,3,660,609 Main St,Gift Card,Cancelled,TRK79610967,3,NO COUPON,Google,1980
ORD201115,2025-06-20,C70426,Laptop,2,336,562 Main St,Online,Returned,TRK89687816,3,NO COUPON,Google,673
ORD201116,2023-10-14,C69149,Printer,2,531,562 Main St,Credit Card,Delivered,TRK61265132,7,WINTER15,Facebook,1063
ORD201117,2024-05-20,C78684,Chair,3,588,858 Main St,Gift Card,Shipped,TRK95779073,8,WINTER15,Google,1765
ORD201118,2024-05-24,C58168,Phone,3,251,359 Main St,Credit Card,Returned,TRK99102265,4,NO COUPON,Email,754
ORD201119,2024-11-24,C99024,Laptop,1,685,250 Main St,Credit Card,Delivered,TRK24675988,1,FREESHIP,Email,685
ORD201120,2025-05-10,C22919,Tablet,1,196,267 Main St,Online,Pending,TRK82416295,3,NO COUPON,Facebook,196
ORD201121,2023-05-28,C98354,Phone,3,50,393 Main St,Gift Card,Returned,TRK43070888,3,FREESHIP,Instagram,151
ORD201122,2023-06-07,C38840,Monitor,5,678,766 Main St,Online,Returned,TRK32496970,8,NO COUPON,Facebook,3391
ORD201123,2023-04-14,C68936,Tablet,3,554,843 Main St,Debit Card,Shipped,TRK73163634,6,WINTER15,Referral,1663
ORD201124,2023-05-09,C33744,Chair,4,577,888 Main St,Gift Card,Returned,TRK40245983,5,NO COUPON,Instagram,2307
ORD201125,2023-10-16,C23555,Desk,4,408,156 Main St,Gift Card,Cancelled,TRK67210247,4,FREESHIP,Referral,1633
ORD201126,2024-07-22,C34337,Phone,5,190,325 Main St,Cash,Delivered,TRK36195559,7,SAVE10,Google,951
ORD201127,2025-03-15,C69396,Printer,3,603,920 Main St,Credit Card,Shipped,TRK33155049,6,SAVE10,Email,1808
ORD201128,2023-08-17,C49198,Monitor,3,647,447 Main St,Cash,Cancelled,TRK10883354,5,WINTER15,Google,1940
ORD201129,2023-06-11,C43911,Chair,4,419,239 Main St,Cash,Pending,TRK37495481,8,FREESHIP,Instagram,1675
ORD201130,2025-02-16,C24347,Laptop,2,323,533 Main St,Credit Card,Returned,TRK27233265,5,FREESHIP,Instagram,647
ORD201131,2024-07-18,C21043,Phone,1,695,195 Main St,Credit Card,Pending,TRK41691086,3,WINTER15,Facebook,695
ORD201132,2024-12-02,C58858,Chair,2,337,948 Main St,Credit Card,Cancelled,TRK30406357,4,SAVE10,Email,675
ORD201133,2024-04-09,C20670,Printer,2,468,432 Main St,Gift Card,Returned,TRK76731303,5,WINTER15,Facebook,936
ORD201134,2024-06-08,C90993,Desk,4,38,950 Main St,Debit Card,Cancelled,TRK53964711,4,WINTER15,Facebook,153
ORD201135,2023-12-28,C11473,Printer,2,73,562 Main St,Online,Shipped,TRK97793275,2,SAVE10,Google,147
ORD201136,2023-09-24,C71899,Tablet,3,668,799 Main St,Gift Card,Pending,TRK34856025,4,WINTER15,Facebook,2005
ORD201137,2024-07-29,C48577,Printer,4,410,841 Main St,Cash,Pending,TRK59911645,5,WINTER15,Instagram,1641
ORD201138,2023-12-18,C13100,Desk,4,294,188 Main St,Debit Card,Pending,TRK55565668,4,NO COUPON,Instagram,1178
ORD201139,2025-03-01,C70659,Chair,3,502,568 Main St,Gift Card,Cancelled,TRK28290825,4,FREESHIP,Email,1505
ORD201140,2024-06-24,C49838,Printer,2,553,904 Main St,Credit Card,Cancelled,TRK38297718,3,NO COUPON,Referral,1106
ORD201141,2025-02-16,C11998,Chair,3,499,382 Main St,Cash,Cancelled,TRK26707221,6,NO COUPON,Email,1496
ORD201142,2024-08-23,C23405,Phone,4,695,484 Main St,Debit Card,Returned,TRK83678708,8,NO COUPON,Email,2780
ORD201143,2023-04-03,C41132,Chair,1,382,114 Main St,Debit Card,Pending,TRK51040137,5,NO COUPON,Email,382
ORD201144,2023-02-16,C88463,Desk,5,508,292 Main St,Online,Cancelled,TRK88749996,9,NO COUPON,Facebook,2540
ORD201145,2025-05-12,C28152,Desk,3,572,821 Main St,Debit Card,Delivered,TRK59642814,6,FREESHIP,Facebook,1715
ORD201146,2024-10-03,C36383,Monitor,5,421,286 Main St,Cash,Pending,TRK93336357,5,SAVE10,Instagram,2107
ORD201147,2025-01-02,C19759,Chair,2,588,234 Main St,Online,Pending,TRK22515454,2,FREESHIP,Email,1177
ORD201148,2024-06-25,C54886,Phone,1,355,442 Main St,Cash,Returned,TRK66241930,2,SAVE10,Email,355
ORD201149,2024-07-25,C27305,Chair,2,695,957 Main St,Credit Card,Pending,TRK28789916,6,FREESHIP,Instagram,1391
ORD201150,2023-02-20,C17921,Desk,4,303,119 Main St,Credit Card,Cancelled,TRK79291524,8,SAVE10,Referral,1211
ORD201151,2023-01-29,C94381,Chair,2,608,962 Main St,Cash,Cancelled,TRK69804304,4,NO COUPON,Google,1216
ORD201152,2023-11-09,C25162,Tablet,2,344,533 Main St,Credit Card,Shipped,TRK42183078,7,NO COUPON,Referral,688
ORD201153,2024-12-16,C98317,Monitor,4,697,276 Main St,Debit Card,Shipped,TRK37172138,4,NO COUPON,Instagram,2787
ORD201154,2025-06-11,C53631,Monitor,3,199,593 Main St,Cash,Pending,TRK67589167,8,SAVE10,Instagram,596
ORD201155,2023-08-13,C41478,Printer,4,535,667 Main St,Credit Card,Delivered,TRK62068126,6,FREESHIP,Facebook,2138
ORD201156,2023-07-19,C20512,Laptop,4,691,980 Main St,Credit Card,Shipped,TRK98234737,9,NO COUPON,Referral,2763
ORD201157,2024-05-29,C25841,Monitor,3,302,242 Main St,Debit Card,Delivered,TRK21451375,5,FREESHIP,Google,905
ORD201158,2023-04-20,C82781,Monitor,4,27,661 Main St,Debit Card,Pending,TRK20605418,4,SAVE10,Referral,110
ORD201159,2024-02-23,C66112,Desk,4,467,874 Main St,Debit Card,Returned,TRK60955607,8,NO COUPON,Instagram,1867
ORD201160,2024-09-04,C40466,Desk,1,542,449 Main St,Debit Card,Shipped,TRK70255168,5,SAVE10,Email,542
ORD201161,2023-10-16,C32570,Phone,1,11,826 Main St,Cash,Cancelled,TRK35969968,6,WINTER15,Email,11
ORD201162,2025-03-11,C29405,Phone,2,224,251 Main St,Debit Card,Delivered,TRK33125798,3,WINTER15,Referral,449
ORD201163,2024-06-11,C30643,Laptop,3,306,966 Main St,Credit Card,Returned,TRK19477485,7,WINTER15,Instagram,919
ORD201164,2024-01-08,C65890,Tablet,5,316,340 Main St,Debit Card,Delivered,TRK64530489,6,WINTER15,Email,1578
ORD201165,2023-07-14,C36992,Chair,3,224,617 Main St,Debit Card,Pending,TRK63460217,3,NO COUPON,Google,671
ORD201166,2023-07-31,C95568,Chair,3,324,971 Main St,Cash,Delivered,TRK37075292,4,WINTER15,Email,973
ORD201167,2023-10-17,C17966,Printer,2,93,360 Main St,Credit Card,Pending,TRK31169396,5,FREESHIP,Facebook,186
ORD201168,2023-04-08,C89559,Laptop,2,331,297 Main St,Credit Card,Delivered,TRK82838108,6,WINTER15,Google,663
ORD201169,2024-12-23,C15849,Chair,1,525,643 Main St,Cash,Cancelled,TRK26794546,2,SAVE10,Instagram,525
ORD201170,2023-08-03,C94257,Printer,2,697,762 Main St,Cash,Returned,TRK40220743,7,FREESHIP,Email,1394
ORD201171,2023-08-28,C39911,Phone,4,518,699 Main St,Credit Card,Delivered,TRK80431998,7,SAVE10,Facebook,2074
ORD201172,2025-02-04,C28828,Desk,3,132,745 Main St,Credit Card,Pending,TRK32550359,8,NO COUPON,Instagram,396
ORD201173,2024-10-04,C82921,Monitor,1,208,703 Main St,Online,Shipped,TRK31079911,4,FREESHIP,Email,208
ORD201174,2023-11-27,C50159,Printer,3,222,105 Main St,Credit Card,Returned,TRK53737452,5,WINTER15,Email,667
ORD201175,2024-09-10,C62512,Printer,3,92,368 Main St,Debit Card,Returned,TRK24139954,8,FREESHIP,Referral,275
ORD201176,2023-08-13,C39260,Tablet,2,214,374 Main St,Debit Card,Cancelled,TRK55587314,2,WINTER15,Email,428
ORD201177,2023-04-27,C23917,Printer,1,128,433 Main St,Cash,Shipped,TRK44434536,3,SAVE10,Referral,128
ORD201178,2024-09-08,C65107,Monitor,1,70,456 Main St,Credit Card,Cancelled,TRK10261578,4,FREESHIP,Google,70
ORD201179,2023-01-08,C84630,Laptop,5,519,907 Main St,Credit Card,Cancelled,TRK48054997,6,WINTER15,Instagram,2593
ORD201180,2023-10-31,C42235,Chair,4,298,722 Main St,Debit Card,Pending,TRK49379882,8,FREESHIP,Google,1193
ORD201181,2023-07-27,C70246,Desk,3,159,293 Main St,Online,Pending,TRK45708320,7,FREESHIP,Instagram,476
ORD201182,2025-06-14,C18473,Chair,2,420,700 Main St,Gift Card,Returned,TRK97834202,3,SAVE10,Google,841
ORD201183,2023-04-05,C12607,Desk,1,282,460 Main St,Gift Card,Shipped,TRK83653396,6,WINTER15,Referral,282
ORD201184,2023-09-27,C10222,Laptop,1,204,979 Main St,Gift Card,Returned,TRK86297895,4,NO COUPON,Google,204
ORD201185,2024-07-08,C77344,Chair,1,343,777 Main St,Gift Card,Returned,TRK20605055,6,SAVE10,Google,343
ORD201186,2023-11-18,C65497,Monitor,1,163,676 Main St,Cash,Shipped,TRK83702761,6,WINTER15,Facebook,163
ORD201187,2024-03-13,C26340,Desk,2,185,562 Main St,Gift Card,Delivered,TRK59962703,7,WINTER15,Email,369
ORD201188,2023-10-07,C75619,Printer,2,371,924 Main St,Gift Card,Shipped,TRK23086941,5,WINTER15,Facebook,743
ORD201189,2024-08-17,C96136,Tablet,5,389,149 Main St,Cash,Cancelled,TRK60856682,7,NO COUPON,Referral,1946
ORD201190,2025-06-08,C46886,Desk,3,616,754 Main St,Credit Card,Shipped,TRK82791646,6,FREESHIP,Instagram,1849
ORD201191,2025-02-10,C44148,Desk,4,376,809 Main St,Gift Card,Pending,TRK67872709,5,WINTER15,Instagram,1506
ORD201192,2024-02-28,C72007,Chair,3,433,999 Main St,Online,Pending,TRK16240916,4,NO COUPON,Instagram,1299
ORD201193,2025-06-16,C45104,Tablet,1,688,348 Main St,Cash,Returned,TRK38559816,1,FREESHIP,Email,688
ORD201194,2023-11-19,C29885,Printer,3,189,725 Main St,Cash,Pending,TRK62067865,4,FREESHIP,Email,568
ORD201195,2024-06-20,C21126,Desk,1,107,392 Main St,Credit Card,Cancelled,TRK38009181,6,FREESHIP,Google,107
ORD201196,2024-03-04,C20095,Monitor,2,663,778 Main St,Online,Cancelled,TRK69207593,5,NO COUPON,Facebook,1325
ORD201197,2023-07-13,C79674,Tablet,2,437,275 Main St,Online,Delivered,TRK88039356,2,FREESHIP,Instagram,874
ORD201198,2024-08-22,C64753,Chair,4,263,509 Main St,Debit Card,Cancelled,TRK71683331,4,WINTER15,Instagram,1050
ORD201199,2023-06-11,C57502,Tablet,4,561,201 Main St,Gift Card,Returned,TRK51116746,6,SAVE10,Referral,2242
